refund_id,order_item_id,refund_amount,refund_date,refund_reason
614,264099,19.09,2026-02-12,Late Delivery
615,167244,8.44,2026-02-12,Damaged Item
616,226146,14.55,2026-02-12,Wrong Item
617,158277,3.35,2026-02-12,Customer Error
618,23641,23.05,2026-02-12,Wrong Item
619,117839,4.68,2026-02-12,Late Delivery
620,92497,15.64,2026-02-12,Wrong Item
621,17130,159.1,2026-02-12,Damaged Item
622,144647,22.46,2026-02-12,Customer Error
623,217972,86.23,2026-02-12,Late Delivery
624,42002,62.64,2026-02-12,Wrong Item
625,11008,18.15,2026-02-12,Damaged Item
626,287891,52.26,2026-02-12,Wrong Item
627,250258,21.79,2026-02-12,Late Delivery
628,66695,7.75,2026-02-12,Wrong Item
629,95443,72.62,2026-02-12,Late Delivery
630,213831,23.05,2026-02-12,Damaged Item
631,159946,8.25,2026-02-12,Late Delivery
632,111222,156.0,2026-02-12,Customer Error
633,266828,17.29,2026-02-12,Late Delivery
634,225954,67.84,2026-02-12,Customer Error
635,299826,30.39,2026-02-12,Customer Error
636,260872,2.0,2026-02-12,Damaged Item
637,208535,9.48,2026-02-12,Damaged Item
638,259366,45.06,2026-02-12,Late Delivery
639,153891,18.07,2026-02-12,Customer Error
640,160772,68.44,2026-02-12,Damaged Item
641,17004,29.78,2026-02-12,Damaged Item
642,164214,5.68,2026-02-12,Customer Error
643,190417,5.82,2026-02-12,Late Delivery
644,287705,13.63,2026-02-12,Customer Error
645,37555,21.34,2026-02-12,Wrong Item
646,209438,9.9,2026-02-12,Damaged Item
647,246475,0.91,2026-02-12,Customer Error
648,174417,14.12,2026-02-12,Damaged Item
649,174555,38.42,2026-02-12,Customer Error
650,303961,48.91,2026-02-12,Damaged Item
651,264548,9.64,2026-02-12,Customer Error
652,264662,36.77,2026-02-12,Customer Error
653,43392,7.55,2026-02-12,Damaged Item
654,78426,13.73,2026-02-12,Customer Error
655,218989,16.79,2026-02-12,Wrong Item
656,23457,11.58,2026-02-12,Customer Error
657,231233,1.81,2026-02-12,Wrong Item
658,265916,68.54,2026-02-12,Wrong Item
659,229822,3.12,2026-02-12,Late Delivery
660,38037,40.69,2026-02-12,Wrong Item
661,282716,7.92,2026-02-12,Customer Error
662,3182,19.06,2026-02-12,Wrong Item
663,171082,40.11,2026-02-12,Late Delivery
664,42985,16.26,2026-02-12,Wrong Item
665,105727,3.18,2026-02-12,Wrong Item
666,165198,53.1,2026-02-12,Late Delivery
667,88874,65.31,2026-02-12,Damaged Item
668,262559,90.39,2026-02-12,Late Delivery
669,280459,48.25,2026-02-12,Wrong Item
670,276466,43.96,2026-02-12,Damaged Item
671,196597,15.73,2026-02-12,Customer Error
672,226104,42.23,2026-02-12,Late Delivery
673,101555,10.68,2026-02-12,Damaged Item
674,265380,9.29,2026-02-12,Late Delivery
675,191394,25.89,2026-02-12,Damaged Item
676,164641,5.76,2026-02-12,Late Delivery
677,214702,76.09,2026-02-12,Customer Error
678,223275,35.55,2026-02-12,Damaged Item
679,234291,16.25,2026-02-12,Customer Error
680,278005,35.75,2026-02-12,Customer Error
681,89689,69.4,2026-02-12,Customer Error
682,148951,16.68,2026-02-12,Late Delivery
683,281886,13.33,2026-02-12,Customer Error
684,246622,50.83,2026-02-12,Wrong Item
685,96904,35.85,2026-02-12,Late Delivery
686,202331,35.26,2026-02-12,Customer Error
687,88141,4.2,2026-02-12,Damaged Item
688,211518,15.72,2026-02-12,Late Delivery
689,284204,22.63,2026-02-12,Damaged Item
690,27452,33.6,2026-02-12,Wrong Item
691,277135,108.5,2026-02-12,Customer Error
692,270967,15.97,2026-02-12,Wrong Item
693,274458,23.13,2026-02-12,Damaged Item
694,81021,46.79,2026-02-12,Customer Error
695,109987,36.8,2026-02-12,Wrong Item
696,188544,23.21,2026-02-12,Damaged Item
697,209132,13.71,2026-02-12,Late Delivery
698,43558,47.65,2026-02-12,Damaged Item
699,25117,55.5,2026-02-12,Customer Error
700,267522,7.27,2026-02-12,Wrong Item
701,139396,16.55,2026-02-12,Damaged Item
702,86288,7.59,2026-02-12,Wrong Item
703,109089,16.66,2026-02-12,Late Delivery
704,58460,48.52,2026-02-12,Customer Error
705,75073,14.92,2026-02-12,Customer Error
706,54044,48.85,2026-02-12,Late Delivery
707,215097,44.92,2026-02-12,Late Delivery
708,100542,3.85,2026-02-12,Late Delivery
709,261627,21.95,2026-02-12,Late Delivery
710,188488,68.39,2026-02-12,Damaged Item
711,97042,41.3,2026-02-12,Wrong Item
712,140875,38.0,2026-02-12,Wrong Item
713,198843,18.06,2026-02-12,Late Delivery
714,242083,15.73,2026-02-12,Customer Error
715,63213,11.61,2026-02-12,Damaged Item
716,27252,17.47,2026-02-12,Customer Error
717,184923,256.24,2026-02-12,Damaged Item
718,276915,526.32,2026-02-12,Customer Error
719,198982,24.6,2026-02-12,Damaged Item
720,186254,7.89,2026-02-12,Late Delivery
721,232203,41.51,2026-02-12,Customer Error
722,53947,17.66,2026-02-12,Wrong Item
723,116112,10.19,2026-02-12,Late Delivery
724,283588,34.69,2026-02-12,Customer Error
725,113396,4.62,2026-02-12,Customer Error
726,25512,9.81,2026-02-12,Customer Error
727,154347,8.74,2026-02-12,Customer Error
728,105932,13.21,2026-02-12,Late Delivery
729,296091,4.62,2026-02-12,Late Delivery
730,33150,97.44,2026-02-12,Wrong Item
731,275916,9.42,2026-02-12,Late Delivery
732,237283,26.88,2026-02-12,Late Delivery
733,223118,5.19,2026-02-12,Wrong Item
734,288019,56.69,2026-02-12,Customer Error
735,59862,108.08,2026-02-12,Customer Error
736,124131,84.79,2026-02-12,Customer Error
737,40239,6.04,2026-02-12,Late Delivery
738,78039,41.47,2026-02-12,Late Delivery
739,296061,51.29,2026-02-12,Customer Error
740,96069,5.12,2026-02-12,Customer Error
741,58754,32.2,2026-02-12,Late Delivery
742,180286,17.42,2026-02-12,Customer Error
743,56360,41.48,2026-02-12,Damaged Item
744,230833,29.51,2026-02-12,Late Delivery
745,108560,65.41,2026-02-12,Wrong Item
746,82682,4.39,2026-02-12,Customer Error
747,241783,55.7,2026-02-12,Wrong Item
748,234810,100.81,2026-02-12,Customer Error
749,214860,15.71,2026-02-12,Damaged Item
750,171518,2.27,2026-02-12,Damaged Item
751,84125,43.04,2026-02-12,Customer Error
752,82920,9.78,2026-02-12,Damaged Item
753,161055,48.87,2026-02-12,Wrong Item
754,10407,15.29,2026-02-12,Damaged Item
755,44522,13.68,2026-02-12,Late Delivery
756,244578,40.66,2026-02-12,Wrong Item
757,60248,45.56,2026-02-12,Damaged Item
758,148328,71.8,2026-02-12,Wrong Item
759,104779,15.13,2026-02-12,Late Delivery
760,105368,13.27,2026-02-12,Customer Error
761,121378,5.53,2026-02-12,Damaged Item
762,53943,43.27,2026-02-12,Late Delivery
763,27060,21.47,2026-02-12,Late Delivery
764,296918,4.17,2026-02-12,Customer Error
765,1867,93.19,2026-02-12,Late Delivery
766,18656,6.82,2026-02-12,Customer Error
767,54518,11.17,2026-02-12,Late Delivery
768,137943,13.47,2026-02-12,Customer Error
769,220322,25.32,2026-02-12,Wrong Item
770,264150,15.84,2026-02-12,Damaged Item
771,111990,12.33,2026-02-12,Late Delivery
772,229709,33.29,2026-02-12,Customer Error
773,253232,21.58,2026-02-12,Customer Error
774,276199,11.54,2026-02-12,Customer Error
775,221658,32.07,2026-02-12,Wrong Item
776,41134,10.18,2026-02-12,Wrong Item
777,21493,11.75,2026-02-12,Wrong Item
778,125729,53.71,2026-02-12,Late Delivery
779,101679,32.54,2026-02-12,Customer Error
780,83691,34.48,2026-02-12,Late Delivery
781,218662,78.87,2026-02-12,Damaged Item
782,115972,39.87,2026-02-12,Late Delivery
783,115089,28.98,2026-02-12,Wrong Item
784,58229,97.99,2026-02-12,Damaged Item
785,57660,30.7,2026-02-12,Late Delivery
786,212396,44.59,2026-02-12,Customer Error
787,135630,17.36,2026-02-12,Late Delivery
788,153046,121.47,2026-02-12,Damaged Item
789,177158,38.06,2026-02-12,Damaged Item
790,132299,3.22,2026-02-12,Late Delivery
791,97113,2.6,2026-02-12,Damaged Item
792,35822,17.31,2026-02-12,Late Delivery
793,181889,82.01,2026-02-12,Late Delivery
794,278861,13.53,2026-02-12,Customer Error
795,173574,37.97,2026-02-12,Wrong Item
796,281929,14.13,2026-02-12,Wrong Item
797,109535,16.92,2026-02-12,Late Delivery
798,117807,195.78,2026-02-12,Late Delivery
799,162831,19.43,2026-02-12,Damaged Item
800,80111,41.01,2026-02-12,Wrong Item
801,166748,34.34,2026-02-12,Customer Error
802,257960,10.02,2026-02-12,Damaged Item
803,304206,3.76,2026-02-12,Customer Error
804,115364,17.23,2026-02-12,Late Delivery
805,208196,7.41,2026-02-12,Customer Error
806,290988,2.65,2026-02-12,Customer Error
807,39085,40.03,2026-02-12,Customer Error
808,287909,19.99,2026-02-12,Damaged Item
809,242882,32.77,2026-02-12,Damaged Item
810,114943,22.71,2026-02-12,Wrong Item
811,297432,39.87,2026-02-12,Late Delivery
812,48060,15.21,2026-02-12,Damaged Item
813,239959,31.98,2026-02-12,Wrong Item
814,27885,24.77,2026-02-12,Customer Error
815,523,45.4,2026-02-12,Late Delivery
816,167925,7.43,2026-02-12,Customer Error
817,157416,13.94,2026-02-12,Late Delivery
818,206084,47.85,2026-02-12,Late Delivery
819,117668,17.55,2026-02-12,Late Delivery
820,2531,8.83,2026-02-12,Wrong Item
821,275002,6.55,2026-02-12,Damaged Item
822,240879,49.18,2026-02-12,Damaged Item
823,2085,7.89,2026-02-12,Late Delivery
824,59658,9.16,2026-02-12,Wrong Item
825,137792,22.01,2026-02-12,Customer Error
826,1904,56.7,2026-02-12,Customer Error
827,261529,16.16,2026-02-12,Customer Error
828,72094,12.57,2026-02-12,Damaged Item
829,140801,34.11,2026-02-12,Customer Error
830,294273,56.11,2026-02-12,Wrong Item
831,169143,59.95,2026-02-12,Wrong Item
832,122435,26.99,2026-02-12,Late Delivery
833,101840,2.61,2026-02-12,Damaged Item
834,181557,121.57,2026-02-12,Damaged Item
835,189555,30.27,2026-02-12,Wrong Item
836,254328,58.93,2026-02-12,Wrong Item
837,246363,34.6,2026-02-12,Damaged Item
838,65933,53.18,2026-02-12,Wrong Item
839,115973,20.7,2026-02-12,Wrong Item
840,130535,8.18,2026-02-12,Late Delivery
841,228099,47.04,2026-02-12,Damaged Item
842,260287,13.02,2026-02-12,Late Delivery
843,59027,13.96,2026-02-12,Late Delivery
844,72941,5.11,2026-02-12,Damaged Item
845,214061,89.64,2026-02-12,Late Delivery
846,158739,16.76,2026-02-12,Late Delivery
847,299020,18.55,2026-02-12,Wrong Item
848,15105,55.52,2026-02-12,Customer Error
849,234739,20.58,2026-02-12,Customer Error
850,163319,4.65,2026-02-12,Damaged Item
851,49863,22.25,2026-02-12,Late Delivery
852,11333,36.13,2026-02-12,Late Delivery
853,133709,38.83,2026-02-12,Damaged Item
854,204664,7.61,2026-02-12,Damaged Item
855,163770,70.04,2026-02-12,Damaged Item
856,137236,18.21,2026-02-12,Damaged Item
857,115484,31.6,2026-02-12,Late Delivery
858,35605,14.38,2026-02-12,Wrong Item
859,137622,60.02,2026-02-12,Damaged Item
860,255199,16.1,2026-02-12,Damaged Item
861,153313,38.65,2026-02-12,Customer Error
862,257209,154.25,2026-02-12,Customer Error
863,85871,16.84,2026-02-12,Late Delivery
864,32933,10.5,2026-02-12,Late Delivery
865,132907,13.05,2026-02-12,Wrong Item
866,46008,3.36,2026-02-12,Damaged Item
867,287563,25.38,2026-02-12,Customer Error
868,136778,85.7,2026-02-12,Damaged Item
869,149045,4.27,2026-02-12,Wrong Item
870,54471,19.91,2026-02-12,Wrong Item
871,302213,18.86,2026-02-12,Late Delivery
872,171493,5.8,2026-02-12,Late Delivery
873,65891,24.0,2026-02-12,Customer Error
874,167434,35.65,2026-02-12,Wrong Item
875,139323,30.63,2026-02-12,Late Delivery
876,288586,14.47,2026-02-12,Damaged Item
877,291129,7.08,2026-02-12,Wrong Item
878,104511,457.76,2026-02-12,Wrong Item
879,83403,41.93,2026-02-12,Customer Error
880,267858,21.54,2026-02-12,Damaged Item
881,197596,29.19,2026-02-12,Damaged Item
882,83476,15.37,2026-02-12,Late Delivery
883,75358,2.33,2026-02-12,Damaged Item
884,41023,33.99,2026-02-12,Customer Error
885,293067,73.35,2026-02-12,Damaged Item
886,23152,52.62,2026-02-12,Late Delivery
887,259169,8.25,2026-02-12,Customer Error
888,302780,17.33,2026-02-12,Wrong Item
889,257522,44.5,2026-02-12,Late Delivery
890,214936,9.77,2026-02-12,Damaged Item
891,126334,29.69,2026-02-12,Wrong Item
892,116117,25.63,2026-02-12,Damaged Item
893,175882,42.08,2026-02-12,Damaged Item
894,76429,2.56,2026-02-12,Late Delivery
895,185574,3.04,2026-02-12,Damaged Item
896,53981,298.0,2026-02-12,Late Delivery
897,7053,96.23,2026-02-12,Damaged Item
898,243090,12.47,2026-02-12,Late Delivery
899,303948,29.45,2026-02-12,Wrong Item
900,276373,210.73,2026-02-12,Customer Error
901,139822,16.51,2026-02-12,Customer Error
902,293117,0.81,2026-02-12,Late Delivery
903,297227,54.26,2026-02-12,Damaged Item
904,43063,32.24,2026-02-12,Wrong Item
905,274591,20.52,2026-02-12,Late Delivery
906,272843,18.33,2026-02-12,Customer Error
907,40059,14.9,2026-02-12,Wrong Item
908,11803,129.12,2026-02-12,Damaged Item
909,273855,74.47,2026-02-12,Late Delivery
910,113873,3.96,2026-02-12,Late Delivery
911,122118,24.57,2026-02-12,Late Delivery
912,106688,8.85,2026-02-12,Damaged Item
913,250700,11.12,2026-02-12,Wrong Item
914,41801,13.91,2026-02-12,Wrong Item
915,47978,105.17,2026-02-12,Wrong Item
916,105367,31.7,2026-02-12,Damaged Item
917,156345,90.8,2026-02-12,Wrong Item
918,113229,51.76,2026-02-12,Late Delivery
919,295038,39.31,2026-02-12,Wrong Item
920,255608,64.74,2026-02-12,Customer Error
921,77476,11.01,2026-02-12,Damaged Item
922,46238,82.09,2026-02-12,Customer Error
923,83842,41.02,2026-02-12,Customer Error
924,94326,8.05,2026-02-12,Wrong Item
925,155866,3.15,2026-02-12,Customer Error
926,157585,4.48,2026-02-12,Damaged Item
927,16958,39.15,2026-02-12,Wrong Item
928,182664,134.74,2026-02-12,Wrong Item
929,144412,6.7,2026-02-12,Late Delivery
930,115281,48.48,2026-02-12,Wrong Item
931,213032,34.3,2026-02-12,Customer Error
932,208615,7.93,2026-02-12,Late Delivery
933,204903,27.29,2026-02-12,Damaged Item
934,56826,40.17,2026-02-12,Wrong Item
935,256283,1.71,2026-02-12,Late Delivery
936,263012,0.58,2026-02-12,Customer Error
937,83841,5.37,2026-02-12,Customer Error
938,301109,24.64,2026-02-12,Customer Error
939,283751,76.04,2026-02-12,Damaged Item
940,293398,137.01,2026-02-12,Late Delivery
941,232959,9.33,2026-02-12,Damaged Item
942,291772,19.15,2026-02-12,Late Delivery
943,213427,49.63,2026-02-12,Damaged Item
944,270166,457.39,2026-02-12,Damaged Item
945,134446,47.38,2026-02-12,Damaged Item
946,267805,37.03,2026-02-12,Late Delivery
947,220281,38.24,2026-02-12,Damaged Item
948,11820,15.08,2026-02-12,Customer Error
949,99438,1.38,2026-02-12,Damaged Item
950,107771,17.61,2026-02-12,Late Delivery
951,219357,24.83,2026-02-12,Wrong Item
952,274694,25.13,2026-02-12,Damaged Item
953,228445,15.57,2026-02-12,Wrong Item
954,110651,57.74,2026-02-12,Customer Error
955,128167,84.49,2026-02-12,Late Delivery
956,22566,65.56,2026-02-12,Customer Error
957,226729,254.11,2026-02-12,Customer Error
958,160397,21.39,2026-02-12,Damaged Item
959,205128,75.7,2026-02-12,Wrong Item
960,140610,11.9,2026-02-12,Damaged Item
961,67210,40.89,2026-02-12,Wrong Item
962,297002,17.43,2026-02-12,Damaged Item
963,54095,75.62,2026-02-12,Customer Error
964,199915,57.17,2026-02-12,Damaged Item
965,203242,51.11,2026-02-12,Customer Error
966,281636,18.31,2026-02-12,Late Delivery
967,255004,7.55,2026-02-12,Wrong Item
968,304305,58.8,2026-02-12,Damaged Item
969,55379,22.98,2026-02-12,Late Delivery
970,59418,19.51,2026-02-12,Wrong Item
971,176790,27.1,2026-02-12,Damaged Item
972,291301,33.5,2026-02-12,Wrong Item
973,182558,23.99,2026-02-12,Customer Error
974,65980,53.46,2026-02-12,Damaged Item
975,80375,69.37,2026-02-12,Wrong Item
976,256188,2.01,2026-02-12,Wrong Item
977,225133,17.78,2026-02-12,Wrong Item
978,69677,8.26,2026-02-12,Wrong Item
979,256419,25.61,2026-02-12,Wrong Item
980,206163,6.75,2026-02-12,Wrong Item
981,3059,74.58,2026-02-12,Late Delivery
982,82673,23.62,2026-02-12,Late Delivery
983,171936,8.33,2026-02-12,Damaged Item
984,240223,4.29,2026-02-12,Wrong Item
985,123943,7.06,2026-02-12,Customer Error
986,201824,84.37,2026-02-12,Damaged Item
987,132998,6.87,2026-02-12,Late Delivery
988,293423,2.89,2026-02-12,Damaged Item
989,216295,20.57,2026-02-12,Wrong Item
990,147639,12.3,2026-02-12,Customer Error
991,9925,157.36,2026-02-12,Customer Error
992,108867,5.23,2026-02-12,Customer Error
993,287281,54.99,2026-02-12,Customer Error
994,2582,5.2,2026-02-12,Wrong Item
995,258255,3.97,2026-02-12,Late Delivery
996,283975,2.61,2026-02-12,Late Delivery
997,266727,31.81,2026-02-12,Late Delivery
998,195892,63.32,2026-02-12,Wrong Item
999,95682,12.31,2026-02-12,Customer Error
1000,198750,9.94,2026-02-12,Late Delivery
1001,238967,102.93,2026-02-12,Damaged Item
1002,290663,7.56,2026-02-12,Wrong Item
1003,217321,5.37,2026-02-12,Damaged Item
1004,120719,28.81,2026-02-12,Damaged Item
1005,208042,10.89,2026-02-12,Late Delivery
1006,27259,26.8,2026-02-12,Customer Error
1007,23145,177.2,2026-02-12,Customer Error
1008,189623,3.51,2026-02-12,Wrong Item
1009,206399,20.82,2026-02-12,Late Delivery
1010,85702,4.34,2026-02-12,Late Delivery
1011,286884,9.26,2026-02-12,Damaged Item
1012,187055,25.5,2026-02-12,Late Delivery
1013,26180,12.97,2026-02-12,Damaged Item
1014,227447,18.79,2026-02-12,Wrong Item
1015,89893,16.5,2026-02-12,Late Delivery
1016,4228,70.36,2026-02-12,Wrong Item
1017,57315,87.73,2026-02-12,Wrong Item
1018,142401,77.19,2026-02-12,Wrong Item
1019,117809,28.23,2026-02-12,Damaged Item
1020,39135,6.39,2026-02-12,Wrong Item
1021,84264,18.6,2026-02-12,Damaged Item
1022,251489,48.22,2026-02-12,Late Delivery
1023,111250,49.52,2026-02-12,Wrong Item
1024,72292,36.22,2026-02-12,Wrong Item
1025,50496,38.44,2026-02-12,Wrong Item
1026,291779,28.7,2026-02-12,Customer Error
1027,141555,119.74,2026-02-12,Wrong Item
1028,198676,56.87,2026-02-12,Damaged Item
1029,145276,11.32,2026-02-12,Customer Error
1030,107575,7.93,2026-02-12,Customer Error
1031,296140,31.67,2026-02-12,Customer Error
1032,23916,22.11,2026-02-12,Wrong Item
1033,280669,49.3,2026-02-12,Late Delivery
1034,151237,258.6,2026-02-12,Customer Error
1035,88217,20.26,2026-02-12,Wrong Item
1036,248204,22.35,2026-02-12,Customer Error
1037,117400,41.84,2026-02-12,Wrong Item
1038,104506,1.37,2026-02-12,Wrong Item
1039,51382,147.74,2026-02-12,Customer Error
1040,184330,27.08,2026-02-12,Customer Error
1041,192903,110.15,2026-02-12,Damaged Item
1042,86639,12.75,2026-02-12,Damaged Item
1043,86081,14.55,2026-02-12,Wrong Item
1044,171123,30.35,2026-02-12,Damaged Item
1045,239557,4.03,2026-02-12,Late Delivery
1046,188553,88.18,2026-02-12,Customer Error
1047,226147,18.84,2026-02-12,Late Delivery
1048,42415,68.01,2026-02-12,Customer Error
1049,299035,70.46,2026-02-12,Late Delivery
1050,248107,20.9,2026-02-12,Damaged Item
1051,165858,4.46,2026-02-12,Wrong Item
1052,43539,15.93,2026-02-12,Damaged Item
1053,240809,21.77,2026-02-12,Late Delivery
1054,159835,20.51,2026-02-12,Wrong Item
1055,80237,27.03,2026-02-12,Damaged Item
1056,271267,21.15,2026-02-12,Damaged Item
1057,3065,98.59,2026-02-12,Damaged Item
1058,168839,14.58,2026-02-12,Late Delivery
1059,189319,77.12,2026-02-12,Wrong Item
1060,152910,12.34,2026-02-12,Customer Error
1061,54837,40.39,2026-02-12,Late Delivery
1062,293424,81.75,2026-02-12,Late Delivery
1063,249385,181.71,2026-02-12,Damaged Item
1064,43930,6.42,2026-02-12,Wrong Item
1065,293603,3.26,2026-02-12,Wrong Item
1066,277057,53.47,2026-02-12,Damaged Item
1067,125929,102.38,2026-02-12,Customer Error
1068,64631,95.32,2026-02-12,Customer Error
1069,163482,45.19,2026-02-12,Wrong Item
1070,304281,3.8,2026-02-12,Customer Error
1071,292253,11.41,2026-02-12,Damaged Item
1072,21954,5.42,2026-02-12,Customer Error
1073,288966,19.85,2026-02-12,Customer Error
1074,251369,48.31,2026-02-12,Late Delivery
1075,24184,20.12,2026-02-12,Late Delivery
1076,29768,56.93,2026-02-12,Customer Error
1077,100660,14.51,2026-02-12,Wrong Item
1078,141661,15.0,2026-02-12,Late Delivery
1079,7600,58.04,2026-02-12,Damaged Item
1080,35220,3.5,2026-02-12,Wrong Item
1081,106273,39.89,2026-02-12,Damaged Item
1082,274688,31.41,2026-02-12,Late Delivery
1083,74198,4.61,2026-02-12,Customer Error
1084,110977,60.56,2026-02-12,Late Delivery
1085,294305,9.27,2026-02-12,Late Delivery
1086,214307,9.22,2026-02-12,Wrong Item
1087,293332,11.58,2026-02-12,Customer Error
1088,270891,1.19,2026-02-12,Damaged Item
1089,294117,10.79,2026-02-12,Late Delivery
1090,88733,37.65,2026-02-12,Wrong Item
1091,293226,122.67,2026-02-12,Damaged Item
1092,225977,183.23,2026-02-12,Wrong Item
1093,101163,11.91,2026-02-12,Wrong Item
1094,69747,43.14,2026-02-12,Customer Error
1095,247630,30.37,2026-02-12,Customer Error
1096,205407,39.67,2026-02-12,Late Delivery
1097,87053,21.44,2026-02-12,Damaged Item
1098,138873,9.75,2026-02-12,Late Delivery
1099,295974,193.11,2026-02-12,Damaged Item
1100,284492,40.33,2026-02-12,Late Delivery
1101,111494,46.23,2026-02-12,Wrong Item
1102,271598,34.72,2026-02-12,Customer Error
1103,109175,9.61,2026-02-12,Wrong Item
1104,146151,13.17,2026-02-12,Customer Error
1105,55024,7.44,2026-02-12,Customer Error
1106,26536,7.79,2026-02-12,Late Delivery
1107,113882,5.35,2026-02-12,Customer Error
